Ex_row,Sample#,Reference,Volcanic Zone,Volcanic Zone specific,Volcanic System,Volcanic Sys,Location/Volcano/phase,Eruption,Systems,Comparison,Age yrs BP (Ref 1950),age error,Eruption type,Latitiude,Longitude,Type,Type Simplified,TS,Composition,SiO2,TiO2,Al2O3,Cr2O3,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,SrO,BaO,H2O,sum,Pressure_min,Probability
ExRow_3151,24B-03,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja NE Tuff cone,0,Askja,Askja,>2900,0,0,65.04141,-16.71082,Tephra ,glass ,1,0,49.065,1.563,13.886,0,12.368,0,0.194,7.045,11.783,2.336,0.244,0.152,0,0,0,98.635,2.47612179,0.952592589
ExRow_3152,24B-03,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja NE Tuff cone,0,Askja,Askja,>2900,0,0,65.04141,-16.71082,Tephra ,glass ,1,0,49.368,1.659,13.924,0,12.128,0,0.192,7.048,11.72,2.309,0.226,0.153,0,0,0,98.728,2.281008195,0.88066142
ExRow_3153,24B-03,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja NE Tuff cone,0,Askja,Askja,>2900,0,0,65.04141,-16.71082,Tephra ,glass ,1,0,49.303,1.616,13.617,0,12.126,0,0.199,7.179,12.114,2.322,0.292,0.175,0,0,0,98.941,1.515594064,0.979549176
ExRow_3172,160708-07,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Fjarholahraun_fissure,c. 1860,Askja,Askja,c. 150,0,0,65.04141,-16.71082,Scoria,whole-rock,2,0,50.684,3.046,11.828,0,16.879,0,0.271,4.164,8.573,2.947,0.62,0.385,0,0,0,99.396,-0.70275979,0.887857461
ExRow_3179,N2,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Sveinagja_fissure,Nýjahraun 1875,Askja,Askja,138,0,0,65.04141,-16.71082,Scoria,whole-rock,2,0,53.675,3.023,12.622,0,15.634,0,0.272,4.355,6.004,2.731,0.637,0.396,0,0,0,99.349,4.217320001,0.915143676
ExRow_3216,120708-01B,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,50.373,1.904,13.244,0,13.514,0,0.228,5.982,10.445,2.584,0.37,0.209,0,0,0,98.852,1.001770399,0.831457214
ExRow_3217,120708-01B,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,50.744,1.939,13.209,0,13.635,0,0.226,5.991,10.668,2.571,0.375,0.195,0,0,0,99.555,0.511156853,0.841398871
ExRow_3219,120708-01C,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,50.326,1.903,13.633,0,13.479,0,0.222,6.203,10.712,2.66,0.391,0.223,0,0,0,99.752,1.608429627,0.857278769
ExRow_3220,120708-01C,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,49.916,1.838,13.867,0,12.377,0,0.225,6.63,11.35,2.561,0.358,0.211,0,0,0,99.331,1.484837953,0.849358075
ExRow_3228,120708-01C,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,50.212,2.394,12.924,0,13.72,0,0.225,5.531,10.173,2.803,0.462,0.296,0,0,0,98.741,-0.154986539,0.809766934
ExRow_3231,120708-01D,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,50.914,1.689,13.695,0,11.988,0,0.217,6.722,11.491,2.406,0.323,0.178,0,0,0,99.622,0.58251652,0.8475963
ExRow_3245,240705-02,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,49.196,1.771,13.652,0,12.294,0,0.19,6.857,11.776,2.427,0.233,0.142,0,0,0,98.537,1.475683379,0.928273028
ExRow_3246,240705-02,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,Jan 1875,Askja,Askja,138,0,0,65.055,-16.65333,Tephra ,glass ,1,0,48.548,1.806,13.789,0,12.301,0,0.228,6.911,11.658,2.291,0.251,0.162,0,0,0,97.947,2.404833507,0.867365039
ExRow_3262,150805-02,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,c. 1910,Askja,Askja,103,0,Central,65.02396,-16.7924,Tephra ,glass ,1,0,50.018,2.719,12.34,0,15.888,0,0.244,4.641,8.846,2.992,0.603,0.342,0,0,0,98.632,0.400337149,0.942048072
ExRow_3265,150805-02,Hartley and Thordarson 2013,NVZ,SNVZ,Askja,Askja,Askja Caldera,c. 1910,Askja,Askja,103,0,Central,65.02396,-16.7924,Tephra ,glass ,1,0,50.54,2.787,12.206,0,15.307,0,0.261,4.704,8.863,2.935,0.584,0.323,0,0,0,98.51,-0.223535017,0.957228984
ExRow_3305,KRA721,Gronvold_1978,NVZ,NNVZ,Krafla,Krafla,Krafla,0,Krafla,Krafla,0,0,0,65.718,-16.784,basalt,whole-rock,2,0,48.8,1.62,13.9,0,11.9,0,0.2,7.22,12.1,2.12,0.28,0.16,0,0,0,98.3,2.262512147,0.929209897
ExRow_3306,KRA722,Gronvold_1978,NVZ,NNVZ,Krafla,Krafla,Krafla,0,Krafla,Krafla,0,0,0,65.718,-16.784,basalt,whole-rock,2,0,48.8,1.54,14.3,0,11.7,0,0.2,7.35,12.3,2.16,0.25,0.13,0,0,0,98.73,2.791348395,0.817068334
ExRow_3311,KRA730,Gronvold_1978,NVZ,NNVZ,Krafla,Krafla,Krafla,0,Krafla,Krafla,0,0,0,65.718,-16.784,basalt,whole-rock,2,0,48.3,1.52,14.4,0,11.6,0,0.2,7.52,12.1,2.18,0.24,0.15,0,0,0,98.21,3.907153071,0.934990869
ExRow_3313,KRA727,Gronvold_1978,NVZ,NNVZ,Krafla,Krafla,Krafla,0,Krafla,Krafla,0,0,0,65.718,-16.784,basalt,whole-rock,2,0,49.2,1.46,14.6,0,12,0,0.17,8.08,11.8,2.12,0.23,0.13,0,0,0,99.79,5.636792107,0.896684847
ExRow_3321,KRA117,Gronvold_1984,NVZ,NNVZ,Krafla,Krafla,Myvatn_Fires_fissure-inside_caldera,Myvatn Fires,Krafla,Myvatn Fires,1724-1729,0,Fissure,65.5,-16.6,basalt_glass_(spatter),whole-rock,2,0,49.3,2.09,12.9,0,15.2,0,0.27,5.59,10.1,2.58,0.35,0.27,0,0,0,98.65,1.76663005,0.837244916
ExRow_3327,KRA125,Gronvold_1984,NVZ,NNVZ,Krafla,Krafla,Myvatn_Fires_fissure-inside_caldera,Myvatn Fires,Krafla,Myvatn Fires,1724-1729,0,Fissure,65.5,-16.6,basalt_glass_(spatter),whole-rock,2,0,49.7,2.04,13.3,0,14.6,0,0.27,5.87,10.4,2.83,0.3,0.19,0,0,0,99.5,1.903619367,0.89835784
ExRow_3352,N209,Gronvold_1978,NVZ,NNVZ,Krafla,Krafla,Krafla,0,Krafla,Krafla,0,0,0,65.718,-16.784,basalt(fused),whole-rock,2,0,49.9,1.76,13.4,0,13.9,0,0.21,6.36,11,2.32,0.26,0.17,0,0,0,99.28,1.891394859,0.820985181
ExRow_3368,Not_reported_10,Karunen_1988,NVZ,SNVZ,Kverkfjoll,Kverkfjoll,Biskupsfell_Fissure,0,Biskupsfell,Kverkfjoll,0,0,Fissure,64.5,-17,basalt,whole-rock,2,0,47.4,3.14,12.9,0,15.4,0,0.22,5.02,9.3,3.21,0.58,0.38,0,0,0,97.55,2.323667595,0.963958782
ExRow_3369,Not_reported_11,Karunen_1988,NVZ,SNVZ,Kverkfjoll,Kverkfjoll,Biskupsfell_Fissure,0,Biskupsfell,Kverkfjoll,0,0,Fissure,64.5,-17,basalt,whole-rock,2,0,47.8,3.01,12.9,0,15.7,0,0.23,4.89,9.27,3.17,0.6,0.41,0,0,0,97.98,2.032252483,0.899972805
ExRow_3370,Not_reported_12,Karunen_1988,NVZ,SNVZ,Kverkfjoll,Kverkfjoll,Biskupsfell_Fissure,0,Biskupsfell,Kverkfjoll,0,0,Fissure,64.5,-17,basalt,whole-rock,2,0,47.6,3.09,12.9,0,15.3,0,0.24,4.9,9.24,3.23,0.53,0.37,0,0,0,97.4,1.894268731,0.810558512
ExRow_3373,Not_reported_15,Karunen_1988,NVZ,SNVZ,Kverkfjoll,Kverkfjoll,Biskupsfell_Fissure,0,Biskupsfell,Kverkfjoll,0,0,Fissure,64.5,-17,basalt,whole-rock,2,0,48.8,3.11,12.4,0,15.3,0,0.26,4.96,9.34,2.98,0.61,0.4,0,0,0,98.16,0.517838611,0.985917695
ExRow_3374,Not_reported_16,Karunen_1988,NVZ,SNVZ,Kverkfjoll,Kverkfjoll,Biskupsfell_Fissure,0,Biskupsfell,Kverkfjoll,0,0,Fissure,64.5,-17,basalt,whole-rock,2,0,48.8,3,12.4,0,15.5,0,0.26,4.89,9.27,3.14,0.58,0.42,0,0,0,98.26,0.643463993,0.989011565
ExRow_3402,B1717,Steinthorsson_et_al.__2000,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Bardarbunga,0,Bardarbunga,Bardarbunga-Veidivotn,0,0,0,64.05,-19.04,basalt,whole-rock,2,0,49.59,1.72,13.79,0,12.345,0,0.22,6.76,11.35,2.59,0.22,0.15,0,0,0,98.735,1.928528211,0.905555935
ExRow_3403,nal594,Breddam__2002,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Kistufell,Kistufell,Kistufell,Kistufell,0,0,0,64.8,-17.22,picrite,whole-rock,2,0,48.45,0.94,16.25,0,9.18,0,0.15,9.35,13.93,1.72,0.07,0.05,0,0,0,100.09,7.020517091,0.877554629
ExRow_3405,nal596,Breddam__2002,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Kistufell,Kistufell,Kistufell,Kistufell,0,0,0,64.8,-17.22,picrite,whole-rock,2,0,48.34,0.92,16.28,0,9.01,0,0.16,9.51,13.77,1.78,0.08,0.08,0,0,0,99.93,7.601567483,0.97879958
ExRow_3406,nal598,Breddam__2002,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Kistufell,Kistufell,Kistufell,Kistufell,0,0,0,64.8,-17.22,picrite,whole-rock,2,0,48.43,0.92,15.94,0,9.03,0,0.15,9.6,14.09,1.84,0.08,0.04,0,0,0,100.12,6.685551743,0.965619199
ExRow_3407,nal606,Breddam__2002,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Kistufell,Kistufell,Kistufell,Kistufell,0,0,0,64.8,-17.22,picrite,whole-rock,2,0,48.42,1.08,15.89,0,9.49,0,0.16,9.27,13.85,1.87,0.09,0.18,0,0,0,100.3,6.562367275,0.997507959
ExRow_3408,nal607,Breddam__2002,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Kistufell,Kistufell,Kistufell,Kistufell,0,0,0,64.8,-17.22,picrite,whole-rock,2,0,48.15,1.05,15.75,0,9.28,0,0.18,9.35,13.49,1.84,0.08,0.05,0,0,0,99.22,7.007205585,0.987160768
ExRow_3409,nal609,Breddam__2002,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Kistufell,Kistufell,Kistufell,Kistufell,0,0,0,64.8,-17.22,picrite,whole-rock,2,0,47.7,1.04,16.12,0,9.28,0,0.17,9.67,13.75,1.81,0.06,0.01,0,0,0,99.61,8.379049015,0.950685881
ExRow_3410,nal610,Breddam__2002,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Kistufell,Kistufell,Kistufell,Kistufell,0,0,0,64.8,-17.22,picrite,whole-rock,2,0,47.9,1,16.08,0,9.39,0,0.17,9.55,13.56,1.73,0.06,0.03,0,0,0,99.47,8.244589748,0.994103055
ExRow_3418,282A__grain_14,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.658,1.841,13.338,0,13.366,0,0.225,6.347,11.404,2.465,0.256,0.166,0,0,0,99.066,0.838979056,0.818719458
ExRow_3420,282A__grain_6,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.578,1.866,13.52,0,13.52,0,0.239,6.576,11.511,2.367,0.208,0.127,0,0,0,99.512,1.688842463,0.832676564
ExRow_3421,282A__grain_6,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.505,1.938,13.477,0,13.676,0,0.264,6.57,11.576,2.35,0.227,0.152,0,0,0,99.735,1.652069749,0.864192101
ExRow_3422,282A__grain_6A,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.287,1.851,13.405,0,13.108,0,0.238,6.506,11.46,2.396,0.228,0.131,0,0,0,98.61,1.27691223,0.829825886
ExRow_3423,282A__grain_15,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.656,1.764,13.41,0,13.542,0,0.241,6.451,11.186,2.381,0.247,0.154,0,0,0,99.032,1.712891644,0.869582524
ExRow_3426,282A__grain_9,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.716,1.85,13.342,0,13.515,0,0.19,6.386,11.313,2.411,0.247,0.169,0,0,0,99.139,1.155325179,0.839940674
ExRow_3427,282A__grain_9,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.642,2.022,13.347,0,13.557,0,0.243,6.392,11.371,2.503,0.198,0.159,0,0,0,99.434,1.133738335,0.828524352
ExRow_3428,282A__grain_9,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.704,1.772,13.342,0,13.453,0,0.226,6.422,11.183,2.337,0.247,0.148,0,0,0,98.834,1.461734962,0.839988748
ExRow_3429,282B__grain_2,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,48.791,2.001,13.355,0,13.401,0,0.204,6.366,11.316,2.458,0.245,0.191,0,0,0,98.328,1.499071631,0.825557496
ExRow_3430,282B__grain_2,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.328,1.952,13.298,0,13.315,0,0.22,6.369,11.235,2.425,0.258,0.186,0,0,0,98.586,1.208149767,0.844687179
ExRow_3431,282B__grain_2,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.255,1.774,13.423,0,13.916,0,0.196,6.311,11.016,2.507,0.263,0.208,0,0,0,98.869,2.09193489,0.896550596
ExRow_3436,282B__grain_3A,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.841,2.031,13.457,0,13.386,0,0.183,6.48,11.335,2.476,0.245,0.196,0,0,0,99.63,1.294914388,0.866744313
ExRow_3440,282B__grain_6,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.595,2.09,13.462,0,13.781,0,0.204,6.54,11.245,2.422,0.223,0.171,0,0,0,99.733,2.005474756,0.912857458
ExRow_3441,282B__grain_6,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.825,1.969,13.485,0,13.671,0,0.226,6.442,11.361,2.414,0.247,0.179,0,0,0,99.819,1.458923338,0.808918627
ExRow_3442,282B__grain_6,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.403,2.007,13.403,0,13.862,0,0.204,6.439,11.366,2.422,0.272,0.176,0,0,0,99.554,1.653796493,0.911156128
ExRow_3444,282B__grain_7,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.944,1.951,13.602,0,13.357,0,0.218,6.495,11.287,2.479,0.265,0.136,0,0,0,99.734,1.556695568,0.830781094
ExRow_3449,282B__grain_14,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.527,1.921,13.468,0,13.117,0,0.241,6.601,11.445,2.394,0.203,0.188,0,0,0,99.105,1.509691529,0.848538472
ExRow_3451,282B__grain_14,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.543,1.905,13.456,0,13.354,0,0.206,6.592,11.418,2.378,0.213,0.163,0,0,0,99.228,1.651451253,0.882716865
ExRow_3452,282B__grain_15,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.618,1.863,13.383,0,13.422,0,0.259,6.436,11.235,2.381,0.242,0.186,0,0,0,99.025,1.483047495,0.829679704
ExRow_3454,282B__grain_15,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.595,1.802,13.333,0,13.582,0,0.207,6.455,11.414,2.427,0.227,0.188,0,0,0,99.23,1.298358604,0.902469414
ExRow_3458,282B__grain_12,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.556,1.993,13.369,0,13.79,0,0.249,6.415,11.389,2.348,0.266,0.172,0,0,0,99.547,1.412117928,0.838605908
ExRow_3459,282B__grain_12,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,tholeiite,whole-rock,2,0,49.865,2.026,13.387,0,13.514,0,0.174,6.364,11.227,2.519,0.241,0.139,0,0,0,99.456,1.134998556,0.847225356
ExRow_3482,Hv7-P1,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,50.147,1.787,14.055,0,12.277,0,0.181,7.137,11.454,2.469,0.246,0.241,0,0,0,99.994,2.685451636,0.979276277
ExRow_3486,Hv7-P14,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,50.751,1.833,14.1,0,12.35,0,0.202,7.122,11.589,2.301,0.223,0.328,0,0,0,100.799,2.322637807,0.838008714
ExRow_3487,Hv7-P15,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,50.362,1.76,14.184,0,11.943,0,0.187,7.101,11.597,2.4,0.228,0.345,0,0,0,100.107,2.304066778,0.804371096
ExRow_3489,Hv7-P3,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,50.427,1.809,14.071,0,12.502,0,0.246,7.007,11.28,2.347,0.213,0.311,0,0,0,100.213,2.781881908,0.816788581
ExRow_3490,Hv7-P4,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,49.951,1.815,14.057,0,12.391,0,0.196,7.095,11.589,2.413,0.234,0.19,0,0,0,99.931,2.585557373,0.931726142
ExRow_3491,Hv7-P5,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,50.334,1.818,13.899,0,12.407,0,0.181,6.871,11.355,2.446,0.241,0.138,0,0,0,99.69,1.962729393,0.870133487
ExRow_3492,Hv7-P6,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,49.689,1.864,13.954,0,12.559,0,0.263,6.886,11.246,2.38,0.255,0.138,0,0,0,99.234,2.727143473,0.855228308
ExRow_3493,Hv7-P7,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,50.289,1.84,14.022,0,12.52,0,0.242,6.878,11.431,2.502,0.245,0.224,0,0,0,100.193,2.169674821,0.845821945
ExRow_3494,Hv7-P8,Thordarson__unpublished_data_1990_(Hawaii),EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur/Bardarbunga?,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,0,whole-rock,2,0,50.342,1.792,14.097,0,11.824,0,0.221,7.374,12.054,2.207,0.214,0.345,0,0,0,100.47,2.100156338,0.900590644
ExRow_3497,L-LNL-27,Larsen_et_al.__1999,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,basalt,whole-rock,2,0,49.59,1.89,13.77,0,12.02,0,0.21,6.95,11.53,2.41,0.17,0,0,0,0,98.54,1.823752343,0.860042158
ExRow_3500,L-LNL-30,Larsen_et_al.__1999,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,basalt,whole-rock,2,0,49.37,1.74,13.52,0,12.29,0,0.22,6.74,11.37,2.39,0.2,0,0,0,0,97.84,1.543417036,0.884435219
ExRow_3501,L-LNL-31,Larsen_et_al.__1999,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Vatnaoldur,0,Vatnaoldur,Bardarbunga-Veidivotn,0,0,0,64.143196,-18.8477,basalt,whole-rock,2,0,48.2,1.73,13.81,0,11.24,0,0.25,7.64,12.29,2.27,0.17,0,0,0,0,97.6,2.676489015,0.951095112
ExRow_3502,285__grain_1,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Veidivotn,0,Veidivotn,Veidivotn,0,0,0,64.14292,-18.31507,tholeiite,whole-rock,2,0,49.155,2.068,12.814,0,14.53,0,0.261,5.983,11.27,2.346,0.284,0.226,0,0,0,98.937,0.439467905,0.845176686
ExRow_3504,285__grain_1,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Veidivotn,0,Veidivotn,Veidivotn,0,0,0,64.14292,-18.31507,tholeiite,whole-rock,2,0,49.028,2.227,12.871,0,14.828,0,0.248,5.988,11.135,2.395,0.33,0.196,0,0,0,99.246,0.947704728,0.933915667
ExRow_3507,285__grain_5,Thordarson_et_al.__1998_,EVZ,EVZ-I,Bardarbunga-Veidivotn,Bardarbunga-Veidivotn,Veidivotn,0,Veidivotn,Veidivotn,0,0,0,64.14292,-18.31507,tholeiite,whole-rock,2,0,49.674,2.074,12.886,0,13.999,0,0.185,6.274,11.254,2.362,0.24,0.193,0,0,0,99.141,0.617456962,0.963092052
